id,isResult,h,a,goals,xG,datetime,forecast,season,league
29858,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.6627', 'a': '0.953921'}",2025-08-30 18:45:00,"{'w': '0.225', 'd': '0.3667', 'l': '0.4083'}",2025,Serie_A
29859,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.73158', 'a': '0.64413'}",2025-08-30 18:45:00,"{'w': '0.6557', 'd': '0.2289', 'l': '0.1154'}",2025,Serie_A
29860,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.593013', 'a': '1.55128'}",2025-08-31 16:30:00,"{'w': '0.0988', 'd': '0.2399', 'l': '0.6613'}",2025,Serie_A
29861,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '1.05012', 'a': '1.18859'}",2025-08-31 16:30:00,"{'w': '0.3019', 'd': '0.326', 'l': '0.3721'}",2025,Serie_A
29862,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.67172', 'a': '1.20014'}",2025-08-31 18:45:00,"{'w': '0.4676', 'd': '0.3543', 'l': '0.1781'}",2025,Serie_A
29863,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '4', 'a': '0'}","{'h': '3.96645', 'a': '0.600485'}",2025-08-31 18:45:00,"{'w': '0.9595', 'd': '0.0318', 'l': '0.0087'}",2025,Serie_A
29864,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '0'}","{'h': '1.76945', 'a': '1.95549'}",2025-09-13 13:00:00,"{'w': '0.3382', 'd': '0.2639', 'l': '0.3979'}",2025,Serie_A
29865,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '4', 'a': '3'}","{'h': '0.768943', 'a': '1.01628'}",2025-09-13 16:00:00,"{'w': '0.2526', 'd': '0.3373', 'l': '0.4101'}",2025,Serie_A
29866,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '3'}","{'h': '1.39098', 'a': '3.55376'}",2025-09-13 18:45:00,"{'w': '0.0506', 'd': '0.09', 'l': '0.8594'}",2025,Serie_A
29867,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '1.02943', 'a': '0.805089'}",2025-09-14 10:30:00,"{'w': '0.3902', 'd': '0.3297', 'l': '0.2801'}",2025,Serie_A
29868,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '1.27587', 'a': '1.72902'}",2025-09-14 13:00:00,"{'w': '0.2555', 'd': '0.2641', 'l': '0.4804'}",2025,Serie_A
29869,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '4', 'a': '1'}","{'h': '2.62415', 'a': '0.532382'}",2025-09-14 13:00:00,"{'w': '0.8657', 'd': '0.099', 'l': '0.0353'}",2025,Serie_A
29870,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '0'}","{'h': '1.2156', 'a': '0.858246'}",2025-09-14 16:00:00,"{'w': '0.4693', 'd': '0.3165', 'l': '0.2142'}",2025,Serie_A
29871,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '1.15538', 'a': '0.198634'}",2025-09-14 18:45:00,"{'w': '0.655', 'd': '0.2919', 'l': '0.0531'}",2025,Serie_A
29872,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '0', 'a': '0'}","{'h': '1.8883', 'a': '0.166346'}",2025-09-15 16:30:00,"{'w': '0.8459', 'd': '0.1342', 'l': '0.0199'}",2025,Serie_A
29873,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '1.56467', 'a': '2.54288'}",2025-09-15 18:45:00,"{'w': '0.14', 'd': '0.2214', 'l': '0.6386'}",2025,Serie_A
29882,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '2'}","{'h': '1.13998', 'a': '2.21034'}",2025-09-19 18:45:00,"{'w': '0.1202', 'd': '0.2146', 'l': '0.6652'}",2025,Serie_A
29877,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.78786', 'a': '0.794732'}",2025-09-20 13:00:00,"{'w': '0.6611', 'd': '0.2236', 'l': '0.1153'}",2025,Serie_A
29876,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '1.65885', 'a': '0.470357'}",2025-09-20 16:00:00,"{'w': '0.7407', 'd': '0.1964', 'l': '0.0629'}",2025,Serie_A
29875,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '3'}","{'h': '0.298364', 'a': '1.70251'}",2025-09-20 18:45:00,"{'w': '0.0458', 'd': '0.1848', 'l': '0.7694'}",2025,Serie_A
29881,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.666967', 'a': '1.22639'}",2025-09-21 10:30:00,"{'w': '0.1798', 'd': '0.3108', 'l': '0.5094'}",2025,Serie_A
29874,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '3'}","{'h': '1.31336', 'a': '1.67723'}",2025-09-21 13:00:00,"{'w': '0.2237', 'd': '0.3352', 'l': '0.4411'}",2025,Serie_A
29878,True,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '0', 'a': '0'}","{'h': '0.172561', 'a': '0.902031'}",2025-09-21 13:00:00,"{'w': '0.0654', 'd': '0.3886', 'l': '0.546'}",2025,Serie_A
29879,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '2'}","{'h': '0.424904', 'a': '2.09507'}",2025-09-21 16:00:00,"{'w': '0.0468', 'd': '0.1511', 'l': '0.8021'}",2025,Serie_A
29880,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '3.12186', 'a': '0.850824'}",2025-09-21 18:45:00,"{'w': '0.8574', 'd': '0.1029', 'l': '0.0397'}",2025,Serie_A
29883,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '3', 'a': '2'}","{'h': '1.18611', 'a': '2.51985'}",2025-09-22 18:45:00,"{'w': '0.1118', 'd': '0.1675', 'l': '0.7207'}",2025,Serie_A
29885,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '1', 'a': '1'}","{'h': '1.44033', 'a': '0.564557'}",2025-09-27 13:00:00,"{'w': '0.6188', 'd': '0.2651', 'l': '0.1161'}",2025,Serie_A
29887,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '1'}","{'h': '1.84242', 'a': '0.885278'}",2025-09-27 16:00:00,"{'w': '0.6257', 'd': '0.231', 'l': '0.1433'}",2025,Serie_A
29884,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '2'}","{'h': '0.475174', 'a': '3.95419'}",2025-09-27 18:45:00,"{'w': '0.0055', 'd': '0.0262', 'l': '0.9683'}",2025,Serie_A
29893,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '2.31332', 'a': '1.19344'}",2025-09-28 10:30:00,"{'w': '0.6749', 'd': '0.2107', 'l': '0.1144'}",2025,Serie_A
29891,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.580471', 'a': '0.840093'}",2025-09-28 13:00:00,"{'w': '0.2332', 'd': '0.3756', 'l': '0.3912'}",2025,Serie_A
29892,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '0'}","{'h': '1.30542', 'a': '1.35351'}",2025-09-28 13:00:00,"{'w': '0.3274', 'd': '0.3224', 'l': '0.3502'}",2025,Serie_A
29888,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '2.09017', 'a': '1.5908'}",2025-09-28 16:00:00,"{'w': '0.5013', 'd': '0.2592', 'l': '0.2395'}",2025,Serie_A
29889,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '1'}","{'h': '0.952575', 'a': '2.23894'}",2025-09-28 18:45:00,"{'w': '0.0863', 'd': '0.1859', 'l': '0.7278'}",2025,Serie_A
29890,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '1.44462', 'a': '0.660829'}",2025-09-29 16:30:00,"{'w': '0.6106', 'd': '0.2617', 'l': '0.1277'}",2025,Serie_A
29886,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '3'}","{'h': '1.47659', 'a': '3.54059'}",2025-09-29 18:45:00,"{'w': '0.0509', 'd': '0.104', 'l': '0.8451'}",2025,Serie_A
29903,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.810981', 'a': '1.5058'}",2025-10-03 18:45:00,"{'w': '0.1381', 'd': '0.2669', 'l': '0.595'}",2025,Serie_A
29899,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '3'}","{'h': '1.45075', 'a': '2.18108'}",2025-10-04 13:00:00,"{'w': '0.1898', 'd': '0.2538', 'l': '0.5564'}",2025,Serie_A
29901,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '1'}","{'h': '1.08896', 'a': '0.622459'}",2025-10-04 13:00:00,"{'w': '0.478', 'd': '0.3304', 'l': '0.1916'}",2025,Serie_A
29897,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '4', 'a': '1'}","{'h': '4.65231', 'a': '0.619599'}",2025-10-04 16:00:00,"{'w': '0.9816', 'd': '0.0157', 'l': '0.0027'}",2025,Serie_A
29894,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '1'}","{'h': '1.74169', 'a': '0.959121'}",2025-10-04 18:45:00,"{'w': '0.5785', 'd': '0.2632', 'l': '0.1583'}",2025,Serie_A
29902,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '2.98545', 'a': '0.789093'}",2025-10-05 10:30:00,"{'w': '0.8706', 'd': '0.094', 'l': '0.0354'}",2025,Serie_A
29895,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '4', 'a': '0'}","{'h': '3.69928', 'a': '0.0265067'}",2025-10-05 13:00:00,"{'w': '0.9902', 'd': '0.0093', 'l': '0.0005'}",2025,Serie_A
29896,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '1.11719', 'a': '1.22512'}",2025-10-05 13:00:00,"{'w': '0.2884', 'd': '0.3243', 'l': '0.3873'}",2025,Serie_A
29900,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.87915', 'a': '0.691583'}",2025-10-05 16:00:00,"{'w': '0.6999', 'd': '0.2229', 'l': '0.0772'}",2025,Serie_A
29898,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '0'}","{'h': '0.570595', 'a': '1.55707'}",2025-10-05 18:45:00,"{'w': '0.1015', 'd': '0.2347', 'l': '0.6638'}",2025,Serie_A
29910,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '0'}","{'h': '0.66998', 'a': '0.77146'}",2025-10-18 13:00:00,"{'w': '0.2632', 'd': '0.3802', 'l': '0.3566'}",2025,Serie_A
29912,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.572009', 'a': '1.65491'}",2025-10-18 13:00:00,"{'w': '0.0994', 'd': '0.2243', 'l': '0.6763'}",2025,Serie_A
29906,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '0'}","{'h': '1.90815', 'a': '1.71911'}",2025-10-18 16:00:00,"{'w': '0.4282', 'd': '0.2818', 'l': '0.29'}",2025,Serie_A
29913,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '2.1538', 'a': '0.96386'}",2025-10-18 18:45:00,"{'w': '0.6775', 'd': '0.1975', 'l': '0.125'}",2025,Serie_A
29907,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '0'}","{'h': '1.68785', 'a': '0.964723'}",2025-10-19 10:30:00,"{'w': '0.5781', 'd': '0.2419', 'l': '0.18'}",2025,Serie_A
29905,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '2'}","{'h': '0.367775', 'a': '1.15836'}",2025-10-19 13:00:00,"{'w': '0.0882', 'd': '0.2928', 'l': '0.619'}",2025,Serie_A
29909,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '0', 'a': '0'}","{'h': '2.21692', 'a': '0.0544873'}",2025-10-19 13:00:00,"{'w': '0.9446', 'd': '0.0534', 'l': '0.002'}",2025,Serie_A
29904,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '0'}","{'h': '2.38095', 'a': '0.220276'}",2025-10-19 16:00:00,"{'w': '0.9382', 'd': '0.0551', 'l': '0.0067'}",2025,Serie_A
29911,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '1'}","{'h': '2.01853', 'a': '0.965997'}",2025-10-19 18:45:00,"{'w': '0.6753', 'd': '0.2535', 'l': '0.0712'}",2025,Serie_A
29908,True,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '1.22876', 'a': '0.962572'}",2025-10-20 18:45:00,"{'w': '0.4333', 'd': '0.308', 'l': '0.2587'}",2025,Serie_A
29919,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '2', 'a': '2'}","{'h': '1.97232', 'a': '1.22514'}",2025-10-24 18:45:00,"{'w': '0.5591', 'd': '0.2666', 'l': '0.1743'}",2025,Serie_A
29914,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '3', 'a': '2'}","{'h': '1.51576', 'a': '0.373551'}",2025-10-25 13:00:00,"{'w': '0.7175', 'd': '0.2163', 'l': '0.0662'}",2025,Serie_A
29921,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '0', 'a': '0'}","{'h': '1.56651', 'a': '0.387121'}",2025-10-25 13:00:00,"{'w': '0.725', 'd': '0.2123', 'l': '0.0627'}",2025,Serie_A
29920,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '3', 'a': '1'}","{'h': '1.18626', 'a': '2.07077'}",2025-10-25 16:00:00,"{'w': '0.134', 'd': '0.254', 'l': '0.612'}",2025,Serie_A
29916,True,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '1'}","{'h': '0.967146', 'a': '1.62371'}",2025-10-25 18:45:00,"{'w': '0.1874', 'd': '0.2847', 'l': '0.5279'}",2025,Serie_A
29923,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.8196', 'a': '1.9796'}",2025-10-26 10:30:00,"{'w': '0.3323', 'd': '0.2557', 'l': '0.412'}",2025,Serie_A
29915,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '2.03687', 'a': '0.837271'}",2025-10-26 13:00:00,"{'w': '0.7184', 'd': '0.194', 'l': '0.0876'}",2025,Serie_A
29922,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.949353', 'a': '2.25968'}",2025-10-26 13:00:00,"{'w': '0.1123', 'd': '0.1821', 'l': '0.7056'}",2025,Serie_A
29917,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '3.87905', 'a': '0.883347'}",2025-10-26 16:00:00,"{'w': '0.961', 'd': '0.0316', 'l': '0.0074'}",2025,Serie_A
29918,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '0'}","{'h': '0.905304', 'a': '1.24614'}",2025-10-26 18:45:00,"{'w': '0.2522', 'd': '0.3078', 'l': '0.44'}",2025,Serie_A
29931,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '1'}","{'h': '1.02929', 'a': '0.92446'}",2025-10-28 16:30:00,"{'w': '0.3761', 'd': '0.347', 'l': '0.2769'}",2025,Serie_A
29924,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '1'}","{'h': '1.28167', 'a': '0.626418'}",2025-10-28 18:45:00,"{'w': '0.5257', 'd': '0.3151', 'l': '0.1592'}",2025,Serie_A
29927,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '3', 'a': '1'}","{'h': '1.74279', 'a': '1.69938'}",2025-10-29 16:30:00,"{'w': '0.3796', 'd': '0.2568', 'l': '0.3636'}",2025,Serie_A
29930,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '3.30641', 'a': '0.604108'}",2025-10-29 16:30:00,"{'w': '0.932', 'd': '0.0548', 'l': '0.0132'}",2025,Serie_A
29933,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '1'}","{'h': '1.15685', 'a': '1.17796'}",2025-10-29 16:30:00,"{'w': '0.3345', 'd': '0.2931', 'l': '0.3724'}",2025,Serie_A
